"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Devosia"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.39081359092484	-0.775963710616822	0.716017008333766	0.112828104301694	0.427559132090628	0.000218748760663712	0.00971244497346882	NA	"abundance"	235	97
"Flavobacterium"	"HistoryLevelNum"	"HistoryLevelNum"	"HistoryLevelNum"	-1.50127051268021	-0.558118124968812	0.593829424436667	0.128035695528876	0.455433614494936	0.00471526606768608	0.0550941614224374	NA	"abundance"	235	185
"Fuscovulum"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.76787666241412	-0.775963710616822	0.629406835094524	0.1286178263157	0.455433614494936	0.0122429209629635	0.0937216708199275	NA	"abundance"	235	93
"Gemmobacter"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.78668415838014	-0.775963710616822	0.631192875256557	0.135179024902655	0.459821565023204	0.00594343651009753	0.0573670828365935	NA	"abundance"	235	194
"NS9 marine group Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.784819241862442	-0.775963710616822	1.01790806310785	0.152348617491742	0.494846637266411	0.0121811653251215	0.0937216708199275	NA	"abundance"	235	60
"Cloacibacterium"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-2.08842690604275	-0.775963710616822	0.942287700344817	0.183394403280883	0.538954981070351	0.00108285578400949	0.0240393984050108	NA	"abundance"	235	85
"Devosia"	"HistoryLevelNum"	"HistoryLevelNum"	"HistoryLevelNum"	0.0597979537173037	-0.558118124968812	0.511295435089551	0.232320782205084	0.60825804795513	0.00186062268434967	0.0344215196604689	NA	"abundance"	235	97
"Flavobacterium"	"Parasite_Exposed"	"Exposed:HistoryLevelNum"	"Parasite_ExposedExposed:HistoryLevelNum"	1.21698562425717	0.42105231628504	0.752022070818486	0.304435426573577	0.70707582946121	0.0066525919571624	0.0615364756037522	NA	"abundance"	235	185
"Ensifer"	"HistoryLevelNum"	"HistoryLevelNum"	"HistoryLevelNum"	-0.162800282028251	-0.558118124968812	0.404165412114207	0.346831105480654	0.731104876876468	8.85903672729023e-05	0.00611943253780856	NA	"abundance"	235	159
"Acinetobacter"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.76755782700953	-0.775963710616822	1.63070860529372	0.356038456365896	0.736345135416359	0.00241435118603998	0.0392033268406958	NA	"abundance"	235	136
"Rhizobium"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.33880425905686	-0.775963710616822	0.618755387179254	0.380427020252771	0.753873728207326	0.0112216315548	0.0937216708199275	NA	"abundance"	235	114
