"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Nitrospira"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	2.19472731215913	0.287606787876739	1.3195479286626	0.156042022132435	0.587404261325761	0.28773493159369	0.611850141894628	NA	"abundance"	235	58
"Aurantisolimonas"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.97383574140583	-0.709756099732999	0.846285823604986	0.160968986238818	0.587495944699035	0.296026957946883	0.611899298549422	NA	"abundance"	235	180
"Undibacterium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-1.28281961719459	0.783626990715325	1.44854779164532	0.159930431533703	0.587495944699035	0.294283120136849	0.611899298549422	NA	"abundance"	235	127
"Fuscovulum"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	1.90089989378534	0	1.35335977283796	0.160146685697084	0.587495944699035	0.294646410454407	0.611899298549422	NA	"prevalence"	235	93
"Haliscomenobacter"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.971650320386295	0	0.68670579364333	0.157084882560966	0.587495944699035	0.279961965854162	0.605765657111344	NA	"prevalence"	235	95
"Niveibacterium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-3.36402970331702	0	2.39715886066769	0.160515377677853	0.587495944699035	0.295265568884642	0.611899298549422	NA	"prevalence"	235	164
"Runella"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-1.25841792601794	0	0.891634630291525	0.158138334345153	0.587495944699035	0.291268935900846	0.611899298549422	NA	"prevalence"	235	59
"Acinetobacter"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-1.84862572663522	0	1.32397553510516	0.162633566605545	0.588834033742413	0.29881745622425	0.612005959963961	NA	"prevalence"	235	136
"Telmatocola"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-1.26346718303269	0	0.905620162846883	0.16297353646	0.588834033742413	0.299386699333721	0.612005959963961	NA	"prevalence"	235	61
"Fuscovulum"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	0.910494845277745	0	0.654482452854424	0.164174580945214	0.590207618498043	0.301395868861891	0.612727865268679	NA	"prevalence"	235	93
"Paenirhodobacter"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	2.57940200150882	0.783626990715325	1.22009738132152	0.165513373694549	0.592060277046671	0.303632070517347	0.613900907603379	NA	"abundance"	235	188
"Elstera"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-3.19506717019215	-1.06022633665854	1.50652665756712	0.174668510969373	0.620219769083298	0.318827933214489	0.641121387442179	NA	"abundance"	235	73
"Emticicia"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.871144683413627	-0.709756099732999	1.08318139716142	0.175973341993036	0.620219769083298	0.320980066893873	0.641495237704631	NA	"abundance"	235	69
"Rubrivivax"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	1.67377344050451	0	1.2348459332557	0.175273836571924	0.620219769083298	0.020123935187105	0.178256525832817	NA	"prevalence"	235	118
"Aurantisolimonas"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-2.39712884246783	-1.06022633665854	0.951958578183586	0.178782627352124	0.625745345130902	0.32560202686132	0.641495237704631	NA	"abundance"	235	180
"Flavobacterium"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-2.93259324123918	-1.06022633665854	1.37891885812122	0.183633195858999	0.625745345130902	0.00516886957578275	0.0869309883199825	NA	"abundance"	235	185
"Phreatobacter"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.329368393807181	-0.747039128099177	0.762508443341404	0.183228315403455	0.625745345130902	0.332884015241322	0.641495237704631	NA	"abundance"	235	228
"Saprospiraceae Genus"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-2.49795359250402	-1.06022633665854	1.05342668286872	0.180173776091274	0.625745345130902	0.0443486933583827	0.252446408347717	NA	"abundance"	235	61
"Aquabacterium"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.948857491019687	0	0.709573444596696	0.181150058444974	0.625745345130902	0.329484773215331	0.641495237704631	NA	"prevalence"	235	80
"Haliangiaceae Genus"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	1.62194292638699	0	1.21731258514119	0.182729958996776	0.625745345130902	0.332069680078589	0.641495237704631	NA	"prevalence"	235	103
"Legionella"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.761595341168695	0	0.569428933988309	0.181068566798534	0.625745345130902	0.329351307714592	0.641495237704631	NA	"prevalence"	235	150
"Pseudomonas"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	-0.906610944133036	0.287606787876739	0.862740075050273	0.191816377388924	0.647492841984208	0.191816377388924	0.503631584135982	NA	"abundance"	235	235
"Dinghuibacter"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.685543714681938	0	0.525038637470255	0.191654101829568	0.647492841984208	0.346576908911037	0.664422053352766	NA	"prevalence"	235	162
"Haliscomenobacter"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.65165480993221	0	0.500586294010018	0.192990520526299	0.648412075973873	0.348735700039586	0.665114479456942	NA	"prevalence"	235	95
"NS9 marine group Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.923187264775415	-0.709756099732999	1.17714466607904	0.196382119920061	0.656738345221043	0.00439263516450934	0.0773940481365932	NA	"abundance"	235	60
"Fimbriiglobus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.78229850609792	-0.709756099732999	0.817424063645037	0.200055319016684	0.665924881356461	0.15384102350813	0.462773810552913	NA	"abundance"	235	100
"Bacteroidia Genus"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	-2.02161551918274	-0.747039128099177	0.980431253221043	0.201295451377318	0.666965113088902	0.362071044009437	0.687006596325599	NA	"abundance"	235	85
"Cytophagales Genus"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	3.72067300108426	0.783626990715325	2.28017360262055	0.207437999617659	0.681040738470761	0.195529805518311	0.503631584135982	NA	"abundance"	235	87
"Rhizobium"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.0228339465828584	-0.747039128099177	0.55776629372057	0.207051388935443	0.681040738470761	0.0524774765461074	0.277380947457996	NA	"abundance"	235	114
"Pseudobdellovibrionaceae Genus"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	-0.780500627908668	0	0.621888714948117	0.209461078822144	0.684556889423279	0.375048214102952	0.707999179684143	NA	"prevalence"	235	150
"Cetobacterium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	-2.02566757319013	0.287606787876739	1.78631591529042	0.212095405247484	0.686921605283519	0.204610914135787	0.518534508426311	NA	"abundance"	235	211
"Tundrisphaera"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-2.08187529618452	-0.709756099732999	1.03514682111272	0.211553558129811	0.686921605283519	0.378352208302238	0.710610746557504	NA	"abundance"	235	168
"Fuscovulum"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.56454921828104	-0.709756099732999	0.671239951680375	0.215350373480166	0.692211530183016	0.0404001819467402	0.241773889689522	NA	"abundance"	235	93
"NS9 marine group Genus"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	1.44035419985998	0	1.16329576645077	0.215654218026419	0.692211530183016	0.384801694300252	0.71907387318734	NA	"prevalence"	235	60
