"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Devosia"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	4.39849529927561	0	1.29243736102082	0.000665878405776355	0.0435242339775636	0.00133131341750143	0.0447805422250482	NA	"prevalence"	235	97
"Ensifer"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-4.61428199867341	0	1.43802048688767	0.00133302469516225	0.0638963170547772	0.00266427243548659	0.0579871059488258	NA	"prevalence"	235	159
"Ensifer"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.97809491006576	0	0.610802030707704	0.00120151377528455	0.0638963170547772	0.0024015839152169	0.0579871059488258	NA	"prevalence"	235	159
"Rhizobiaceae Genus"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	4.30854063472484	0	1.33927525682046	0.00129507541441165	0.0638963170547772	0.00258847360849428	0.0579871059488258	NA	"prevalence"	235	125
"Telmatocola"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	4.55858509247246	0	1.40422000473227	0.00116896352283053	0.0638963170547772	0.00233656056994336	0.0579871059488258	NA	"prevalence"	235	61
"Cloacibacterium"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.97023886388026	0	0.618281302166922	0.00143936665221279	0.0646815389338123	0.00287666152806608	0.0591313758546917	NA	"prevalence"	235	85
"Aeromonas"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.341912433670084	-0.747039128099177	0.300193995308055	0.00174278436351769	0.0737095269040716	0.00174278436351769	0.053735851208462	NA	"abundance"	235	235
"NS9 marine group Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	1.79584783575168	0	0.586497662392448	0.00219873479961419	0.0848418241434322	0.00439263516450934	0.0773940481365932	NA	"prevalence"	235	60
"Rhodocyclaceae Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	4.70377879855514	0	1.53911940511867	0.00224199535288625	0.0848418241434322	0.00224199535288625	0.0579871059488258	NA	"prevalence"	235	66
"Flavobacterium"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-4.91621655110325	0	1.63173142495638	0.00258778309857401	0.0930308023937355	0.00516886957578275	0.0869309883199825	NA	"prevalence"	235	185
"Aeromonas"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.416351183281495	-0.709756099732999	0.331220416229878	0.00318627751886184	0.0954555640025694	0.00318627751886184	0.0620485622094148	NA	"abundance"	235	235
"Bdellovibrio"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	4.37147383201896	0	1.46798848941632	0.00290262326744516	0.0954555640025694	0.00579682131305761	0.0932413604712757	NA	"prevalence"	235	96
"Flavobacterium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	3.86521219443127	0	1.30624057794288	0.00308603584813915	0.0954555640025694	0.00616254807902229	0.0932413604712757	NA	"prevalence"	235	185
"Rhizobium"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.53692195682601	0	0.520599453908725	0.00315502304708123	0.0954555640025694	0.00630009192373485	0.0932413604712757	NA	"prevalence"	235	114
"Pseudomonas"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	1.72964585080396	-0.709756099732999	0.700218769916236	0.0039923134391756	0.110402821644894	0.0039923134391756	0.0738577986247486	NA	"abundance"	235	235
"Ensifer"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.562777268858287	-0.747039128099177	0.686568768188022	0.0861066999433884	0.46202027805445	1.30955605840517e-06	0.000484535741609911	NA	"abundance"	235	159
"Bdellovibrio"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-3.66234727844101	-1.06022633665854	1.4573010952047	0.0945803498026113	0.484622046587017	0.00579682131305761	0.0932413604712757	NA	"abundance"	235	96
"Flavobacterium"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-2.93259324123918	-1.06022633665854	1.37891885812122	0.183633195858999	0.625745345130902	0.00516886957578275	0.0869309883199825	NA	"abundance"	235	185
"NS9 marine group Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.923187264775415	-0.709756099732999	1.17714466607904	0.196382119920061	0.656738345221043	0.00439263516450934	0.0773940481365932	NA	"abundance"	235	60
"Devosia"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	0.206356573228327	-1.06022633665854	1.02665827280247	0.222849907531392	0.69595480044067	0.00133131341750143	0.0447805422250482	NA	"abundance"	235	97
"Cloacibacterium"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.7148237344346	-0.709756099732999	0.900264983642141	0.283775696263759	0.748669116934764	0.00287666152806608	0.0591313758546917	NA	"abundance"	235	85
"Rhizobiaceae Genus"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	1.14848311746208	0.287606787876739	0.779942219691383	0.29264720945453	0.753276184662926	0.00107780328535968	0.0424307527262862	NA	"abundance"	235	125
"Acinetobacter"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	1.14661066836109	-0.709756099732999	1.82251171319731	0.325103337778659	0.761439397428346	0.000483943338755193	0.0255798621913459	NA	"abundance"	235	136
"Ensifer"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	0.00339755137501587	-0.709756099732999	0.740124802954853	0.367452582983496	0.78397153461464	0.0024015839152169	0.0579871059488258	NA	"abundance"	235	159
"Flavobacterium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	2.30023192895223	0.783626990715325	1.68615713877169	0.375928245735422	0.788614596383215	0.00616254807902229	0.0932413604712757	NA	"abundance"	235	185
"Rhizobiaceae Genus"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	-1.27247154594542	-0.747039128099177	0.56620559209396	0.37520701661197	0.788614596383215	0.000181703373783713	0.0168075620749935	NA	"abundance"	235	125
"Devosia"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.0947381957296772	-0.709756099732999	0.784123207994992	0.436645647296002	0.828969937408278	0.000836235535003701	0.0386758934939212	NA	"abundance"	235	97
"Ensifer"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-0.489394567957954	-1.06022633665854	0.823430961359044	0.498742112623499	0.875061945192017	0.00266427243548659	0.0579871059488258	NA	"abundance"	235	159
"Rhizobium"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.16700715098136	-0.709756099732999	0.661291175735403	0.502643370464956	0.875061945192017	0.00630009192373485	0.0932413604712757	NA	"abundance"	235	114
"Telmatocola"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-1.83907525201252	-1.06022633665854	1.17966098526856	0.518577949692938	0.876884215899756	0.00233656056994336	0.0579871059488258	NA	"abundance"	235	61
"Vampirovibrionaceae Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.2068096125206	-0.709756099732999	1.29080383545896	0.702279643221807	0.949133577963307	0.000137383387996035	0.0168075620749935	NA	"abundance"	235	111
"Rhizobiaceae Genus"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-1.17660901516415	-1.06022633665854	0.704747705146107	0.87045905886479	0.981642691193017	0.00258847360849428	0.0579871059488258	NA	"abundance"	235	125
"env.OPS 17 Genus"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-0.96598241451301	-1.06022633665854	1.33194594645936	0.944077630195346	0.99443301395829	0.00114677710071044	0.0424307527262862	NA	"abundance"	235	113
"env.OPS 17 Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.697854783221328	-0.709756099732999	1.00278941899142	0.990739260385922	1	5.96359451565471e-05	0.0110326498539612	NA	"abundance"	235	113
"Rhodocyclaceae Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	NA	NA	NA	NA	NA	0.00224199535288625	0.0579871059488258	"No data points have the baseline factor level"	"abundance"	235	66
"Vogesella"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	NA	NA	NA	NA	NA	0.000429696351988357	0.0255798621913459	"No data points have the baseline factor level"	"abundance"	235	71
"Aeromonas"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	NA	0	NA	NA	NA	0.00174278436351769	0.053735851208462	"All logistic values are the same"	"prevalence"	235	235
"Aeromonas"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	NA	0	NA	NA	NA	0.000358901110658943	0.0255798621913459	"All logistic values are the same"	"prevalence"	235	235
"Aeromonas"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	NA	0	NA	NA	NA	0.00318627751886184	0.0620485622094148	"All logistic values are the same"	"prevalence"	235	235
"Pseudomonas"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	NA	0	NA	NA	NA	0.0039923134391756	0.0738577986247486	"All logistic values are the same"	"prevalence"	235	235
