ID,Description,p.adjust,Count,geneID,log_padj
GO:0032527,protein exit from endoplasmic reticulum,0.03132491838969163,1,selenos,1.5041100517927992
GO:0050926,regulation of positive chemotaxis,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0050927,positive regulation of positive chemotaxis,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0050930,induction of positive chemotaxis,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0002690,positive regulation of leukocyte chemotaxis,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0050679,positive regulation of epithelial cell proliferation,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0050918,positive chemotaxis,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0001936,regulation of endothelial cell proliferation,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0050921,positive regulation of chemotaxis,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0001569,branching involved in blood vessel morphogenesis,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0038084,vascular endothelial growth factor signaling pathway,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0060841,venous blood vessel development,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0035924,cellular response to vascular endothelial growth factor stimulus,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0048754,branching morphogenesis of an epithelial tube,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0002688,regulation of leukocyte chemotaxis,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0061026,cardiac muscle tissue regeneration,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0061138,morphogenesis of a branching epithelium,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0048010,vascular endothelial growth factor receptor signaling pathway,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0002687,positive regulation of leukocyte migration,0.03132491838969163,1,vegfc,1.5041100517927992
GO:0001763,morphogenesis of a branching structure,0.03252934198931401,1,vegfc,1.487724721633617
GO:0050678,regulation of epithelial cell proliferation,0.03252934198931401,1,vegfc,1.487724721633617
GO:0043534,blood vessel endothelial cell migration,0.03504542503855795,1,vegfc,1.4553686684303035
GO:0030968,endoplasmic reticulum unfolded protein response,0.03556352513256503,1,selenos,1.4489951973715887
GO:0001935,endothelial cell proliferation,0.03556352513256503,1,vegfc,1.4489951973715887
GO:0034620,cellular response to unfolded protein,0.03556352513256503,1,selenos,1.4489951973715887
GO:0050920,regulation of chemotaxis,0.03556352513256503,1,vegfc,1.4489951973715887
GO:0043542,endothelial cell migration,0.03587106823252494,1,vegfc,1.4452556899372735
GO:0035967,cellular response to topologically incorrect protein,0.03598884300111202,1,selenos,1.443832115178419
GO:0001946,lymphangiogenesis,0.03598884300111202,1,vegfc,1.443832115178419
GO:0006986,response to unfolded protein,0.03598884300111202,1,selenos,1.443832115178419
GO:0008045,motor neuron axon guidance,0.03598884300111202,1,vegfc,1.443832115178419
GO:0036303,lymph vessel morphogenesis,0.03598884300111202,1,vegfc,1.443832115178419
GO:0002685,regulation of leukocyte migration,0.03598884300111202,1,vegfc,1.443832115178419
GO:0035966,response to topologically incorrect protein,0.03686156731187081,1,selenos,1.433426203017489
