ID,Description,p.adjust,Count,geneID,log_padj
dre03050,Proteasome,1.6592148684301076e-18,11,403011/321585/322265/799058/326884/445030/573095/796450/445285/171585/393922,17.78009736917091
dre04142,Lysosome biogenesis,0.05744935505952094,4,558153/359839/100007877/562166,1.2407148424441627
dre04210,Apoptosis,0.08881644677024937,3,195816/393154/30196,1.0515066053904576
