"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Rhizobiaceae Genus"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0178183391712072	0	0.00628632621568957	0.00459032277499035	0.0336237781110297	0.00915957448680211	0.0400069194590382	NA	"prevalence"	235	125
"SH3-11"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0176954395295067	0	0.00621589390068659	0.0044160365912433	0.0336237781110297	0.0088125718033114	0.0400069194590382	NA	"prevalence"	235	115
"Aquihabitans"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.02084683894719	-0.00142407006561196	0.006734659304766	0.00840838345741346	0.0584582849896364	0.01674606600246	0.0688449380101134	NA	"abundance"	235	141
"Cloacibacterium"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0215190960123056	-0.00142407006561196	0.00816581288013442	0.00933068101119305	0.0619217921651903	0.000333231246885305	0.00352273032421608	NA	"abundance"	235	85
"Nitrosomonas"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0171809461518973	0	0.00666620821673615	0.00995699674260052	0.0632052836704207	0.0198148517010689	0.0771736329410051	NA	"prevalence"	235	64
"Rubrivivax"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.0153595717221158	0	0.00616979122624082	0.0127930124278145	0.0778241589358712	0.0254223636886507	0.0940627456480076	NA	"prevalence"	235	118
"Bradyrhizobium"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0151600505311554	0	0.00614268460956672	0.0135876195262543	0.0793516980333253	0.0269906156481184	0.095109788474322	NA	"prevalence"	235	106
"SH-PL14"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0152899673939095	0	0.00638278393021905	0.0165976540236526	0.0932022110558956	0.0329198259282164	0.110730323576728	NA	"prevalence"	235	139
"Acinetobacter"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0263882660868164	-0.00142407006561196	0.0117579276172402	0.0226373921141503	0.117631943167	0.00101621332980131	0.00835553182281075	NA	"abundance"	235	136
"Sutterellaceae Genus"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.0167816167322954	-0.00142407006561196	0.00778925613637327	0.0634855949841506	0.257469357435722	5.71980566240618e-07	1.05816404754514e-05	NA	"abundance"	235	171
"Undibacterium"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0178498917728755	-0.00142407006561196	0.0105115924869198	0.0772512611875288	0.259583175978932	0.00452511891426423	0.0239184856896823	NA	"abundance"	235	127
"Bradyrhizobium"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.0137132655604702	-0.00142407006561196	0.00738665923002738	0.11781696657694	0.344025542404665	0.0269906156481184	0.095109788474322	NA	"abundance"	235	106
"Bdellovibrio"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.0156038648762805	-0.00142407006561196	0.0102116896808418	0.178751864291277	0.4578556523952	0.00919077879464392	0.0400069194590382	NA	"abundance"	235	96
"Fluviicola"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.00950929079858521	-0.00142407006561196	0.00865845010342455	0.226570548838286	0.501201517127117	0.00323767219429999	0.0184298263367846	NA	"abundance"	235	138
"Nitrosomonas"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.0123421067777553	-0.00142407006561196	0.0122916725749408	0.3839886061475	0.683687030457744	0.0198148517010689	0.0771736329410051	NA	"abundance"	235	64
"Longivirga"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.00538872546804629	-0.00142407006561196	0.00645613684998501	0.562749812940663	0.805504634209185	0.00306194072540565	0.0184298263367846	NA	"abundance"	235	134
"Aquihabitans"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.00406331372701564	0	0.0061626011276102	0.509670763223332	0.805504634209185	0.01674606600246	0.0688449380101134	NA	"prevalence"	235	141
"SH3-11"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.0042326114107854	-0.00142407006561196	0.00762317235341718	0.723158862269951	0.910182705960456	0.0088125718033114	0.0400069194590382	NA	"abundance"	235	115
"Rhizobiaceae Genus"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.00202867633493799	-0.00142407006561196	0.00672004872169345	0.931957880004036	0.987110608031384	0.00915957448680211	0.0400069194590382	NA	"abundance"	235	125
"Rubrivivax"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.000867824689245681	-0.00142407006561196	0.0069882003742281	0.939457974338924	0.987110608031384	0.0254223636886507	0.0940627456480076	NA	"abundance"	235	118
"Niveibacterium"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.0246797585094733	0	0.00742660826776902	0.00089005954485524	0.0118135175953514	0.00122346419870722	0.0090390270089708	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	235	164
"Culicoidibacter"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.0384463733218723	0	0.0169560817773902	0.023365248985226	0.117631943167	8.88178419700125e-16	6.57252030578093e-14	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	235	228
"Shewanella"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.0261723295045576	0	0.0123589951607834	0.0342026397430692	0.161083400080262	6.46926956449079e-13	2.39362973886159e-11	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	235	222
"Cetobacterium"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.00953478003613832	0	0.00949215578257748	0.315142261814351	0.6054048713802	1.68870162298163e-08	4.16546400335468e-07	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	235	211
"Vogesella"	"percent_mortality"	"percent_mortality"	"percent_mortality"	0.00526963511552288	0	0.00646243741647802	0.414828894331541	0.719477313474566	0.000826264769493212	0.00764294911781221	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	235	71
"Chitinilyticum"	"percent_mortality"	"percent_mortality"	"percent_mortality"	-0.00657482058436333	0	0.0105821248913575	0.534393153463438	0.805504634209185	0.00134363914998215	0.0090390270089708	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	235	216
