taxon_id,p,freq,freq_pred,pred_lwr,pred_upr,bino_pred,bino_lwr,bino_upr,partition,Time,genus_label,is_culici
ASV1452,2.0693051687104505e-6,0.00425531914893617,7.472476244478413e-4,3.1353291888261767e-5,0.017522823545275415,0.021051867325511512,0.008986355084978958,0.048523913574016565,neutral,60,Culicoidibacter,TRUE
ASV0115,3.848907613801438e-5,0.01276595744680851,0.013816053092980863,0.004893827515515008,0.03837757027875966,0.3268265776163934,0.27006059319804404,0.3891631072341397,neutral,60,Culicoidibacter,TRUE
ASV1981,9.60157598281649e-5,0.03404255319148936,0.03414258661571676,0.017416892702270915,0.06585371964569633,0.6274117813459641,0.5640108362856096,0.6867142159238546,neutral,60,Culicoidibacter,TRUE
ASV5446,1.920315196563298e-4,0.059574468085106386,0.067221272672782,0.041671323119470784,0.10669260478428644,0.8611911801629387,0.8111505518709814,0.8996132138286131,neutral,60,Culicoidibacter,TRUE
ASV5587,0.001553220459634064,0.574468085106383,0.4371150128152944,0.3752110240101528,0.5010418505002133,0.9999998854928138,0.9839160560404885,0.999999999999198,above,60,Culicoidibacter,TRUE
ASV4654,0.0346476180228203,0.9404255319148936,0.9999998876652179,0.9839160603153858,0.9999999999992282,1,0.9839162813706559,1.0000000000000002,below,60,Culicoidibacter,TRUE
